512
1.64531e+11	299
1.65241e+11	300
1.6592e+11	301
1.66566e+11	302
1.6718e+11	303
1.67762e+11	304
1.68315e+11	305
1.68844e+11	306
1.69354e+11	307
1.6985e+11	308
1.70336e+11	309
1.70818e+11	310
1.71296e+11	311
1.71773e+11	312
1.72248e+11	313
1.72721e+11	314
1.73191e+11	315
1.73655e+11	316
1.74111e+11	317
1.74559e+11	318
1.74997e+11	319
1.75426e+11	320
1.75848e+11	321
1.76266e+11	322
1.7668e+11	323
1.77093e+11	324
1.77507e+11	325
1.77922e+11	326
1.7834e+11	327
1.78759e+11	328
1.79179e+11	329
1.79598e+11	330
1.80014e+11	331
1.80424e+11	332
1.80829e+11	333
1.81228e+11	334
1.81623e+11	335
1.82017e+11	336
1.82412e+11	337
1.82815e+11	338
1.8323e+11	339
1.83665e+11	340
1.84124e+11	341
1.84613e+11	342
1.85135e+11	343
1.85693e+11	344
1.86285e+11	345
1.8691e+11	346
1.87566e+11	347
1.88251e+11	348
1.88961e+11	349
1.89694e+11	350
1.90449e+11	351
1.91226e+11	352
1.92028e+11	353
1.92858e+11	354
1.93723e+11	355
1.94629e+11	356
1.95584e+11	357
1.96599e+11	358
1.9768e+11	359
1.98834e+11	360
2.00067e+11	361
2.0138e+11	362
2.0277e+11	363
2.04232e+11	364
2.05742e+11	365
2.07251e+11	366
2.08751e+11	367
2.10239e+11	368
2.11707e+11	369
2.13148e+11	370
2.14556e+11	371
2.15924e+11	372
2.17244e+11	373
2.18511e+11	374
2.19717e+11	375
2.20854e+11	376
2.21917e+11	377
2.22897e+11	378
2.23787e+11	379
2.24581e+11	380
2.2527e+11	381
2.25849e+11	382
2.26312e+11	383
2.26655e+11	384
2.26875e+11	385
2.26972e+11	386
2.27178e+11	418
2.27711e+11	419
2.28321e+11	420
2.29016e+11	421
2.29798e+11	422
2.30671e+11	423
2.31639e+11	424
2.32707e+11	425
2.33883e+11	426
2.35174e+11	427
2.36587e+11	428
2.38094e+11	429
2.39675e+11	430
2.41333e+11	431
2.4307e+11	432
2.44884e+11	433
2.46769e+11	434
2.48721e+11	435
2.50727e+11	436
2.52774e+11	437
2.54842e+11	438
2.56909e+11	439
2.5895e+11	440
2.60939e+11	441
2.62848e+11	442
2.64652e+11	443
2.6632e+11	444
2.67778e+11	445
2.69017e+11	446
2.70031e+11	447
2.70821e+11	448
2.71393e+11	449
2.71762e+11	450
2.71949e+11	451
2.71978e+11	452
2.72447e+11	490
2.74255e+11	491
2.76272e+11	492
2.78434e+11	493
2.80744e+11	494
2.83204e+11	495
2.85812e+11	496
2.88561e+11	497
2.91445e+11	498
2.94451e+11	499
2.97563e+11	500
3.00756e+11	501
3.04e+11	502
3.07255e+11	503
3.10473e+11	504
3.136e+11	505
3.16576e+11	506
3.19337e+11	507
3.21817e+11	508
3.23952e+11	509
3.25685e+11	510
3.26965e+11	511
3.27755e+11	512
1025	512
